2015,Employment Status By Education,NIL,Bachelor's or Higher,"Charles County, Maryland",2149,
2018,Employment Status By Education,Unemployed,Highschool,"Charles County, Maryland",804,
2019,Employment Status By Education,Unemployed,Highschool,"Charles County, Maryland",743,
2015,Employment Status By Education,NIL,Highschool,"Charles County, Maryland",5785,
2016,Employment Status By Education,NIL,Highschool,"Charles County, Maryland",6052,
2016,Employment Status By Education,NIL,Bachelor's or Higher,"Charles County, Maryland",2222,
2017,Employment Status By Education,NIL,Highschool,"Charles County, Maryland",5894,
2018,Employment Status By Education,NIL,Highschool,"Charles County, Maryland",6098,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",2299,
2019,Employment Status By Education,NIL,Highschool,"Charles County, Maryland",5860,
2017,Employment Status By Education,NIL,Bachelor's or Higher,"Charles County, Maryland",2427,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",2135,
2018,Employment Status By Education,NIL,Bachelor's or Higher,"Charles County, Maryland",2690,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",2027,
2018,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",1586,
2019,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",1793,
2019,Employment Status By Education,NIL,Bachelor's or Higher,"Charles County, Maryland",2827,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",958,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",715,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",663,
2018,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",566,
2019,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",395,
2015,Employment Status By Disability Status,Employed,Disabled,"Charles County, Maryland",2733,,,,
2016,Employment Status By Disability Status,Employed,Disabled,"Charles County, Maryland",2637,,,,
2017,Employment Status By Disability Status,Employed,Disabled,"Charles County, Maryland",2810,,,,
2018,Employment Status By Disability Status,Employed,Disabled,"Charles County, Maryland",2928,,,,
2019,Employment Status By Disability Status,Employed,Disabled,"Charles County, Maryland",2956,,,,
2015,Employment Status By Education,Employed,Less than Highschool,"Charles County, Maryland",2436,
2016,Employment Status By Education,Employed,Less than Highschool,"Charles County, Maryland",2371,
2017,Employment Status By Education,Employed,Less than Highschool,"Charles County, Maryland",2440,
2018,Employment Status By Education,Employed,Less than Highschool,"Charles County, Maryland",2374,
2019,Employment Status By Education,Employed,Less than Highschool,"Charles County, Maryland",2392,
2015,Employment Status By Education,Unemployed,Less than Highschool,"Charles County, Maryland",344,
2016,Employment Status By Education,Unemployed,Less than Highschool,"Charles County, Maryland",351,
2017,Employment Status By Education,Unemployed,Less than Highschool,"Charles County, Maryland",377,
2018,Employment Status By Education,Unemployed,Less than Highschool,"Charles County, Maryland",200,
2019,Employment Status By Education,Unemployed,Less than Highschool,"Charles County, Maryland",161,
2015,Employment Status By Education,NIL,Less than Highschool,"Charles County, Maryland",1960,
2016,Employment Status By Education,NIL,Less than Highschool,"Charles County, Maryland",1930,
2017,Employment Status By Education,NIL,Less than Highschool,"Charles County, Maryland",2203,
2018,Employment Status By Education,NIL,Less than Highschool,"Charles County, Maryland",1983,
2019,Employment Status By Education,NIL,Less than Highschool,"Charles County, Maryland",2009,
2015,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",6.3,0.063
2017,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",4.6,0.046
2018,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",4,0.04
2016,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",5.1,0.051
2019,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",3.3,0.033
2015,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.8,0.038
2016,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.5,0.035
2017,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.3,0.033
2018,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.3,0.033
2019,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3,0.03
2015,Employment Status By Education,Employed,Some College,"Charles County, Maryland",22808,
2016,Employment Status By Education,Employed,Some College,"Charles County, Maryland",23156,
2018,Employment Status By Education,Employed,Some College,"Charles County, Maryland",23098,
2015,Employment Status By Education,Unemployed,Some College,"Charles County, Maryland",1122,
2019,Employment Status By Education,Employed,Some College,"Charles County, Maryland",23574,
2017,Employment Status By Education,Employed,Some College,"Charles County, Maryland",22651,
2016,Employment Status By Education,Unemployed,Some College,"Charles County, Maryland",959,
2017,Employment Status By Education,Unemployed,Some College,"Charles County, Maryland",765,
2019,Employment Status By Education,Unemployed,Some College,"Charles County, Maryland",465,
2015,Employment Status By Education,NIL,Some College,"Charles County, Maryland",4790,
2016,Employment Status By Education,NIL,Some College,"Charles County, Maryland",5093,
2018,Employment Status By Education,Unemployed,Some College,"Charles County, Maryland",575,
2017,Employment Status By Education,NIL,Some College,"Charles County, Maryland",4902,
2018,Employment Status By Education,NIL,Some College,"Charles County, Maryland",5258,
2015,Unemployment By Race,,Asian,"Charles County, Maryland",10.7,0.107
2016,Unemployment By Race,,Asian,"Charles County, Maryland",4.6,0.046
2017,Unemployment By Race,,Asian,"Charles County, Maryland",4.1,0.040999999999999995
2019,Employment Status By Education,NIL,Some College,"Charles County, Maryland",4912,
2018,Unemployment By Race,,Asian,"Charles County, Maryland",3.7,0.037000000000000005
2019,Unemployment By Race,,Asian,"Charles County, Maryland",2.2,0.022000000000000002
2015,Unemployment By Race,,White,"Charles County, Maryland",4.1,0.040999999999999995
2017,Unemployment By Race,,White,"Charles County, Maryland",3.5,0.035
2016,Unemployment By Race,,White,"Charles County, Maryland",3.5,0.035
2019,Unemployment By Race,,White,"Charles County, Maryland",3.2,0.032
2018,Unemployment By Race,,White,"Charles County, Maryland",3,0.03
2015,Unemployment By Race,,Black,"Charles County, Maryland",8.1,0.081
2016,Unemployment By Race,,Black,"Charles County, Maryland",6.4,0.064
2017,Unemployment By Race,,Black,"Charles County, Maryland",5.6,0.055999999999999994
2018,Unemployment By Race,,Black,"Charles County, Maryland",5.1,0.051
2019,Unemployment By Race,,Black,"Charles County, Maryland",3.7,0.037000000000000005
2015Q3,TANF Workers,,,"Dorchester County, Maryland",83,,,,,
2015Q4,TANF Workers,,,"Dorchester County, Maryland",72,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.743061772605192,0.0074306177260519204,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.646087580760948,0.00646087580760948,,,,,
2016Q1,TANF Workers,,,"Dorchester County, Maryland",52,,,,,
2016Q2,TANF Workers,,,"Dorchester County, Maryland",44,,,,,
2016Q3,TANF Workers,,,"Dorchester County, Maryland",37,,,,,
2016Q4,TANF Workers,,,"Dorchester County, Maryland",41,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.495238095238095,0.004952380952380949,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.416824554755589,0.00416824554755589,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.336241366775718,0.0033624136677571797,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.370973579442635,0.00370973579442635,,,,,
2017Q1,TANF Workers,,,"Dorchester County, Maryland",30,,,,,
2017Q2,TANF Workers,,,"Dorchester County, Maryland",25,,,,,
2017Q3,TANF Workers,,,"Dorchester County, Maryland",31,,,,,
2017Q4,TANF Workers,,,"Dorchester County, Maryland",38,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.288933834151979,0.00288933834151979,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.23719165085389,0.0023719165085388997,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.282100282100282,0.00282100282100282,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.352602765148,0.00352602765148,,,,,
2018Q1,TANF Workers,,,"Dorchester County, Maryland",26,,,,,
2018Q2,TANF Workers,,,"Dorchester County, Maryland",33,,,,,
2018Q3,TANF Workers,,,"Dorchester County, Maryland",28,,,,,
2018Q4,TANF Workers,,,"Dorchester County, Maryland",37,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.258115754988583,0.00258115754988583,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.318502075089277,0.00318502075089277,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.257637099742363,0.00257637099742363,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.337776154829286,0.0033777615482928603,,,,,
2019Q1,TANF Workers,,,"Dorchester County, Maryland",26,,,,,
2019Q2,TANF Workers,,,"Dorchester County, Maryland",30,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.250168382565188,0.0025016838256518795,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.278241513633834,0.00278241513633834,,,,,
2016Q3,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",13,,,,,
2016Q4,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",7,,,,,
2016Q3,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",5.67685589519651,0.056768558951965094,,,,,,
2016Q4,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",3.05676855895197,0.0305676855895197,,,,,,
2017Q1,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",7,,,,,
2017Q2,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",2,,,,,
2017Q3,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",6,,,,,
2017Q4,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",2,,,,,
2017Q1,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",2.23642172523962,0.0223642172523962,,,,,,
2017Q2,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",0.67340067340067,0.00673400673400673,,,,,,
2017Q3,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",2.58620689655172,0.025862068965517203,,,,,,
2017Q4,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",1.0752688172043,0.010752688172043,,,,,,
2018Q1,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",2,,,,,
2018Q2,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",5,,,,,
2018Q3,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",2,,,,,
2018Q4,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",4,,,,,
2018Q1,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",0.94786729857819,0.00947867298578199,,,,,,
2018Q2,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",3.18471337579618,0.0318471337579618,,,,,,
2018Q3,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",1.08695652173913,0.010869565217391299,,,,,,
2018Q4,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",2.7027027027027,0.027027027027027,,,,,,
2019Q1,TANF Participants in Workforce Service ,,,"Dorchester County, Maryland",3,,,,,
2019Q1,Percent of Workforce Service participants in TANF (%),,,"Dorchester County, Maryland",1.50753768844221,0.0150753768844221,,,,,,
2017,SNAP Recipient Workers,,,"Dorchester County, Maryland",3214,,,,,
2018,SNAP Recipient Workers,,,"Dorchester County, Maryland",3065,,,,,
2019,SNAP Recipient Workers,,,"Dorchester County, Maryland",2997,,,,,
2020,SNAP Recipient Workers,,,"Dorchester County, Maryland",2958,,,,,
2017,SNAP Recipient Workers by Percentage,,,"Dorchester County, Maryland",0.012614,1.2614,,,,
2018,SNAP Recipient Workers by Percentage,,,"Dorchester County, Maryland",0.012851999999999999,1.2852,,,,
2019,SNAP Recipient Workers by Percentage,,,"Dorchester County, Maryland",0.012461999999999999,1.2462,,,,
2020,SNAP Recipient Workers by Percentage,,,"Dorchester County, Maryland",0.012849,1.2849,,,,
2015,Employment Status By Disability Status,Labor Force,Disabled,"Dorchester County, Maryland",1033,,,,
2016,Employment Status By Disability Status,Labor Force,Disabled,"Dorchester County, Maryland",1209,,,,
2017,Employment Status By Disability Status,Labor Force,Disabled,"Dorchester County, Maryland",1169,,,,
2018,Employment Status By Disability Status,Labor Force,Disabled,"Dorchester County, Maryland",1097,,,,
2019,Employment Status By Disability Status,Labor Force,Disabled,"Dorchester County, Maryland",1156,,,,
2015,Employment Status By Disability Status,Labor Force,Non Disabled,"Dorchester County, Maryland",14600,,,,
2016,Employment Status By Disability Status,Labor Force,Non Disabled,"Dorchester County, Maryland",14140,,,,
2017,Employment Status By Disability Status,Labor Force,Non Disabled,"Dorchester County, Maryland",13923,,,,
2018,Employment Status By Disability Status,Labor Force,Non Disabled,"Dorchester County, Maryland",13744,,,,
2019,Employment Status By Disability Status,Labor Force,Non Disabled,"Dorchester County, Maryland",13238,,,,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Dorchester County, Maryland",1624,,,,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Dorchester County, Maryland",1795,,,,
2017,Employment Status By Poverty Status,Labor Force,Below Poverty,"Dorchester County, Maryland",1580,,,,
2018,Employment Status By Poverty Status,Labor Force,Below Poverty,"Dorchester County, Maryland",1469,,,,
2019,Employment Status By Poverty Status,Labor Force,Below Poverty,"Dorchester County, Maryland",1492,,,,
2016,Median Household Income,,,"Dorchester County, Maryland",47907,,,,,,
2017,Median Household Income,,,"Dorchester County, Maryland",50532,,,,,,
2018,Median Household Income,,,"Dorchester County, Maryland",52145,,,,,,
2015,Median Household Income,,,"Dorchester County, Maryland",47093,,,,,,
2019,Median Household Income,,,"Dorchester County, Maryland",52917,,,,,,
2015,Total Population,,,"Dorchester County, Maryland",32534,,,,,
2016,Total Population,,,"Dorchester County, Maryland",32451,,,,,
2019,Total Population,,,"Dorchester County, Maryland",32138,,,,,
2018,Total Population,,,"Dorchester County, Maryland",32261,,,,,
2017,Total Population,,,"Dorchester County, Maryland",32386,,,,,
2015,Unemployment By Gender,,Male,"Dorchester County, Maryland",11.8,0.11800000000000001
2017,Employment Status By Disability Status,Unemployed,Disabled,"Dorchester County, Maryland",280,,,,
2018,Unemployment By Race,,Hispanic,"Dorchester County, Maryland",8,0.08
2016,Unemployment By Gender,,Male,"Dorchester County, Maryland",10,0.1
2018,Unemployment By Gender,,Male,"Dorchester County, Maryland",8.1,0.081
2017,Unemployment By Gender,,Male,"Dorchester County, Maryland",8.9,0.08900000000000001
2018,Unemployment By Gender,,Female,"Dorchester County, Maryland",6.1,0.061
2015,Unemployment By Gender,,Female,"Dorchester County, Maryland",7.3,0.073
2019,Unemployment By Gender,,Female,"Dorchester County, Maryland",6.1,0.061
2019,Unemployment By Gender,,Male,"Dorchester County, Maryland",8.1,0.081
2015,Employment Status By Disability Status,Unemployed,Disabled,"Dorchester County, Maryland",312,,,,
2015,Employment Status By Disability Status,Unemployed,Non Disabled,"Dorchester County, Maryland",1316,,,,
2016,Employment Status By Disability Status,Unemployed,Non Disabled,"Dorchester County, Maryland",1251,,,,
2018,Employment Status By Disability Status,Unemployed,Non Disabled,"Dorchester County, Maryland",918,,,,
2016,Employment Status By Disability Status,Unemployed,Disabled,"Dorchester County, Maryland",292,,,,
2015,Employment Status By Disability Status,Employed,Non Disabled,"Dorchester County, Maryland",13284,
2016,Employment Status By Disability Status,Employed,Non Disabled,"Dorchester County, Maryland",12889,
2018,Employment Status By Disability Status,Unemployed,Disabled,"Dorchester County, Maryland",230,,,,
2017,Employment Status By Disability Status,Employed,Non Disabled,"Dorchester County, Maryland",12957,
2019,Employment Status By Disability Status,Unemployed,Disabled,"Dorchester County, Maryland",241,,,,
2015,Unemployment By Race,,Hispanic,"Dorchester County, Maryland",0.4,0.004
2017,Unemployment By Race,,Hispanic,"Dorchester County, Maryland",0.9,0.009000000000000001
2016,Unemployment By Race,,Hispanic,"Dorchester County, Maryland",0.8,0.008
2019,Unemployment By Race,,Hispanic,"Dorchester County, Maryland",7.9,0.079
2016,Unemployment By Gender,,Female,"Dorchester County, Maryland",7.8,0.078
2017,Unemployment By Gender,,Female,"Dorchester County, Maryland",6.6,0.066
2017,Employment Status By Disability Status,Unemployed,Non Disabled,"Dorchester County, Maryland",966,,,,
2019,Employment Status By Disability Status,Unemployed,Non Disabled,"Dorchester County, Maryland",885,,,,
2018,Employment Status By Disability Status,Employed,Non Disabled,"Dorchester County, Maryland",12826,
2019,Employment Status By Disability Status,Employed,Non Disabled,"Dorchester County, Maryland",12353,
2015,Employment Status By Education,Employed,Bachelor's or Higher,"Dorchester County, Maryland",2891,
2016,Employment Status By Education,Employed,Bachelor's or Higher,"Dorchester County, Maryland",3095,
2017,Employment Status By Education,Employed,Bachelor's or Higher,"Dorchester County, Maryland",2867,
2018,Employment Status By Education,Employed,Bachelor's or Higher,"Dorchester County, Maryland",2968,
2019,Employment Status By Education,Employed,Bachelor's or Higher,"Dorchester County, Maryland",2918,
2015,Employment Status By Education,Unemployed,Bachelor's or Higher,"Dorchester County, Maryland",142,
2016,Employment Status By Education,Unemployed,Bachelor's or Higher,"Dorchester County, Maryland",72,
2017,Employment Status By Education,Unemployed,Bachelor's or Higher,"Dorchester County, Maryland",87,
2018,Employment Status By Education,Unemployed,Bachelor's or Higher,"Dorchester County, Maryland",87,
2019,Employment Status By Education,Unemployed,Bachelor's or Higher,"Dorchester County, Maryland",98,
2015,Employment Status By Education,NIL,Bachelor's or Higher,"Dorchester County, Maryland",406,
2016,Employment Status By Education,NIL,Bachelor's or Higher,"Dorchester County, Maryland",339,
2017,Employment Status By Education,NIL,Bachelor's or Higher,"Dorchester County, Maryland",292,
2018,Employment Status By Education,NIL,Bachelor's or Higher,"Dorchester County, Maryland",371,
2015,Employment Status By Education,Employed,Highschool,"Dorchester County, Maryland",4672,
2016,Employment Status By Education,Employed,Highschool,"Dorchester County, Maryland",4545,
2019,Employment Status By Education,NIL,Bachelor's or Higher,"Dorchester County, Maryland",395,
2017,Employment Status By Education,Employed,Highschool,"Dorchester County, Maryland",4589,
2018,Employment Status By Education,Unemployed,Highschool,"Dorchester County, Maryland",390,
2018,Employment Status By Education,Employed,Highschool,"Dorchester County, Maryland",4618,
2019,Employment Status By Education,Employed,Highschool,"Dorchester County, Maryland",4312,
2015,Employment Status By Education,Unemployed,Highschool,"Dorchester County, Maryland",514,
2016,Employment Status By Education,Unemployed,Highschool,"Dorchester County, Maryland",488,
2019,Employment Status By Education,Unemployed,Highschool,"Dorchester County, Maryland",365,
2015,Employment Status By Education,NIL,Highschool,"Dorchester County, Maryland",1262,
2017,Employment Status By Education,Unemployed,Highschool,"Dorchester County, Maryland",375,
2016,Employment Status By Education,NIL,Highschool,"Dorchester County, Maryland",1301,
2017,Employment Status By Education,NIL,Highschool,"Dorchester County, Maryland",1311,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Dorchester County, Maryland",1068,
2018,Employment Status By Poverty Status,Employed,Below Poverty,"Dorchester County, Maryland",1003,
2019,Employment Status By Poverty Status,Employed,Below Poverty,"Dorchester County, Maryland",972,
2018,Employment Status By Education,NIL,Highschool,"Dorchester County, Maryland",1395,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Dorchester County, Maryland",631,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Dorchester County, Maryland",653,
2019,Employment Status By Education,NIL,Highschool,"Dorchester County, Maryland",1456,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Dorchester County, Maryland",512,
2018,Employment Status By Poverty Status,Unemployed,Below Poverty,"Dorchester County, Maryland",466,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Dorchester County, Maryland",993,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Dorchester County, Maryland",1142,
2019,Employment Status By Poverty Status,Unemployed,Below Poverty,"Dorchester County, Maryland",520,
2015,Employment Status By Disability Status,Employed,Disabled,"Dorchester County, Maryland",721,,,,
2017,Employment Status By Disability Status,Employed,Disabled,"Dorchester County, Maryland",889,,,,
2018,Employment Status By Disability Status,Employed,Disabled,"Dorchester County, Maryland",867,,,,
2016,Employment Status By Disability Status,Employed,Disabled,"Dorchester County, Maryland",917,,,,
2019,Employment Status By Disability Status,Employed,Disabled,"Dorchester County, Maryland",915,,,,
2015,Employment Status By Education,Employed,Less than Highschool,"Dorchester County, Maryland",1104,
2016,Employment Status By Education,Employed,Less than Highschool,"Dorchester County, Maryland",1119,
2018,Employment Status By Education,Employed,Less than Highschool,"Dorchester County, Maryland",1080,
2017,Employment Status By Education,Employed,Less than Highschool,"Dorchester County, Maryland",1168,
2019,Employment Status By Education,Employed,Less than Highschool,"Dorchester County, Maryland",976,
2017,Employment Status By Education,Unemployed,Less than Highschool,"Dorchester County, Maryland",143,
2016,Employment Status By Education,Unemployed,Less than Highschool,"Dorchester County, Maryland",185,
2015,Employment Status By Education,Unemployed,Less than Highschool,"Dorchester County, Maryland",233,
2018,Employment Status By Education,Unemployed,Less than Highschool,"Dorchester County, Maryland",129,
2019,Employment Status By Education,Unemployed,Less than Highschool,"Dorchester County, Maryland",105,
2015,Employment Status By Education,NIL,Less than Highschool,"Dorchester County, Maryland",758,
2016,Employment Status By Education,NIL,Less than Highschool,"Dorchester County, Maryland",860,
2018,Employment Status By Education,NIL,Less than Highschool,"Dorchester County, Maryland",814,
2019,Employment Status By Education,NIL,Less than Highschool,"Dorchester County, Maryland",838,
2015,Unemployment By Veteran Status,,Non Veteran,"Dorchester County, Maryland",10.7,0.107
2017,Employment Status By Education,NIL,Less than Highschool,"Dorchester County, Maryland",903,
2016,Unemployment By Veteran Status,,Non Veteran,"Dorchester County, Maryland",10.3,0.10300000000000001
2017,Unemployment By Veteran Status,,Non Veteran,"Dorchester County, Maryland",8.3,0.083
2018,Unemployment By Veteran Status,,Non Veteran,"Dorchester County, Maryland",8,0.08
2017,Unemployment By Veteran Status,,Veteran,"Dorchester County, Maryland",7.9,0.079
2016,Unemployment By Veteran Status,,Veteran,"Dorchester County, Maryland",6.7,0.067
2019,Unemployment By Veteran Status,,Non Veteran,"Dorchester County, Maryland",8.1,0.081
2015,Unemployment By Veteran Status,,Veteran,"Dorchester County, Maryland",7,0.07
2018,Unemployment By Veteran Status,,Veteran,"Dorchester County, Maryland",3.3,0.033
2019,Unemployment By Veteran Status,,Veteran,"Dorchester County, Maryland",3.2,0.032
2017,Employment Status By Education,Employed,Some College,"Dorchester County, Maryland",3578,
2018,Employment Status By Education,Employed,Some College,"Dorchester County, Maryland",3559,
2016,Employment Status By Education,Employed,Some College,"Dorchester County, Maryland",3506,
2015,Employment Status By Education,Employed,Some College,"Dorchester County, Maryland",3775,
2015,Employment Status By Education,Unemployed,Some College,"Dorchester County, Maryland",337,
2019,Employment Status By Education,Employed,Some College,"Dorchester County, Maryland",3582,
2017,Employment Status By Education,Unemployed,Some College,"Dorchester County, Maryland",382,
2018,Employment Status By Education,Unemployed,Some College,"Dorchester County, Maryland",290,
2016,Employment Status By Education,Unemployed,Some College,"Dorchester County, Maryland",385,
2019,Employment Status By Education,Unemployed,Some College,"Dorchester County, Maryland",292,
2016,Employment Status By Education,NIL,Some College,"Dorchester County, Maryland",836,
2015,Employment Status By Education,NIL,Some College,"Dorchester County, Maryland",776,
2018,Employment Status By Education,NIL,Some College,"Dorchester County, Maryland",921,
2017,Employment Status By Education,NIL,Some College,"Dorchester County, Maryland",915,
2019,Employment Status By Education,NIL,Some College,"Dorchester County, Maryland",974,
2015,Unemployment By Race,,Asian,"Dorchester County, Maryland",15.6,0.156
2016,Unemployment By Race,,Asian,"Dorchester County, Maryland",7.9,0.079
2017,Unemployment By Race,,Asian,"Dorchester County, Maryland",6.5,0.065
2018,Unemployment By Race,,Asian,"Dorchester County, Maryland",7,0.07
2019,Unemployment By Race,,Asian,"Dorchester County, Maryland",10.5,0.105
2015,Unemployment By Race,,White,"Dorchester County, Maryland",7.9,0.079
2016,Unemployment By Race,,White,"Dorchester County, Maryland",7.6,0.076
2018,Unemployment By Race,,White,"Dorchester County, Maryland",5.7,0.057
2017,Unemployment By Race,,White,"Dorchester County, Maryland",6.5,0.065
2019,Unemployment By Race,,White,"Dorchester County, Maryland",6.3,0.063
2016,Unemployment By Race,,Black,"Dorchester County, Maryland",16.6,0.166
2015,Unemployment By Race,,Black,"Dorchester County, Maryland",17.1,0.171
2017,Unemployment By Race,,Black,"Dorchester County, Maryland",12.4,0.124
2018,Unemployment By Race,,Black,"Dorchester County, Maryland",12.1,0.121
2019,Unemployment By Race,,Black,"Dorchester County, Maryland",11.5,0.115
2015Q3,TANF Workers,,,"Frederick County, Maryland",83,,,,,
2015Q4,TANF Workers,,,"Frederick County, Maryland",84,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.252525252525253,0.00252525252525253,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.255505535953279,0.0025550553595327903,,,,,
2016Q1,TANF Workers,,,"Frederick County, Maryland",78,,,,,
2016Q2,TANF Workers,,,"Frederick County, Maryland",81,,,,,
2016Q3,TANF Workers,,,"Frederick County, Maryland",93,,,,,
2016Q4,TANF Workers,,,"Frederick County, Maryland",73,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.242522231204527,0.00242522231204527,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.245261309271483,0.00245261309271483,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.281536645173009,0.00281536645173009,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.220637127485946,0.00220637127485946,,,,,
2017Q1,TANF Workers,,,"Frederick County, Maryland",62,,,,,
2017Q2,TANF Workers,,,"Frederick County, Maryland",62,,,,,
2017Q3,TANF Workers,,,"Frederick County, Maryland",69,,,,,
2017Q4,TANF Workers,,,"Frederick County, Maryland",79,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.189811413176586,0.0018981141317658602,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.186887716654107,0.00186887716654107,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.206834532374101,0.0020683453237410098,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.236619043340222,0.0023661904334022197,,,,,
2018Q1,TANF Workers,,,"Frederick County, Maryland",66,,,,,
2018Q2,TANF Workers,,,"Frederick County, Maryland",53,,,,,
2018Q3,TANF Workers,,,"Frederick County, Maryland",65,,,,,
2018Q4,TANF Workers,,,"Frederick County, Maryland",67,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.200504298690646,0.00200504298690646,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.158180624365785,0.00158180624365785,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.189057909892092,0.0018905790989209202,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.198142781096587,0.00198142781096587,,,,,
2019Q1,TANF Workers,,,"Frederick County, Maryland",60,,,,,
2019Q2,TANF Workers,,,"Frederick County, Maryland",64,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.176683647928384,0.00176683647928384,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Frederick County, Maryland",0.184549727500793,0.0018454972750079298,,,,,
